Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2,Price_range
Punjabi By Nature,"North Indian, Mughlai, Desserts, Beverages",2400," Ambience Mall, Vasant Kunj, New Delhi",4.4,2426,4.2,2592,https://www.zomato.com/ncr/punjabi-by-nature-vasant-kunj-new-delhi,"T-305, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",9.19821E+11,28.54087756,77.15500932,"Kandhari Chicken, Papad Platter, Murgh Makhanwala, Lahori Masala Paneer, Tandoori Raan, Authentic Punjabi Food",High(>1000)
The Asian Tuk Tuk,"Asian, Japanese, Momos",800," East of Kailash, New Delhi",4.4,723,4.1,766,https://www.zomato.com/ncr/the-asian-tuk-tuk-east-of-kailash-new-delhi,"16 A, Sant Nagar, Main Road, East Of Kailash, New Delhi",9.18861E+11,28.5540759,77.24799179,"Chocolate Burger, Char Siu Bao, Exotic Mushroom, Lamb Rendang, Tuna Sushi, Tempura Prawns",Medium(600-100)
Chaiyum,"Pizza, Fast Food, Beverages",550," Sector 10, Dwarka, New Delhi",4.4,2154,4.0,3334,https://www.zomato.com/ncr/chaiyum-sector-10-dwarka-new-delhi,"Ground Floor, Pinnacle Mall, Sector 10, Dwarka, New Delhi",9.19668E+11,28.57945509,77.05595769,"Paneer Masala Sandwich, Zaffran Chai, Herb Chilli Burger, Vada Pav Burger, Adrak Tulsi Chai, Chicken Salami Pizza",Low(<600)
Nik Baker's,"Bakery, Desserts, Fast Food",600," Greater Kailash 2 (GK2), New Delhi",4.4,1080,4.3,352,https://www.zomato.com/ncr/nik-bakers-greater-kailash-gk-2-new-delhi,"M-25, M Block Market, Greater Kailash (GK) 2, New Delhi",9.11129E+11,28.53346717,77.24198699,"Choco Chip Cookies, Mocha Coffee, Fajita, Eclair, Barbeque Chicken Pizza, Blueberry Cheese Cake",Low(<600)
Blue Tokai Coffee Roasters,"Coffee, Burger, Sandwich, Pasta, Lebanese",500," Champa Gali, Saket, New Delhi",4.4,1341,4.3,2166,https://www.zomato.com/ncr/blue-tokai-coffee-roasters-saket-new-delhi,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",9.1881E+11,28.51734181,77.20016934,"Coconut Mocha, Gourmet Coffee, Flat White Coffee, Cappuccino Coffee, Quiche, Carrot Cake",Low(<600)
Biryani Badshah,"Biryani, North Indian, Chinese, Seafood",700," Connaught Place, New Delhi",4.4,584,3.9,7102,https://www.zomato.com/ncr/biryani-badshah-connaught-place-new-delhi,"Shop 2190, P Block, Connaught Circus, New Delhi",9.11142E+11,28.6314468,77.2162933,"Panner Biryani, Biryani Combo Meal, Murgh Malai, Mutton Boneless Biryani, Andhra Chicken Curry, Paneer 65",Medium(600-100)
BreadTalk,"Bakery, Fast Food, Desserts",450," Select Citywalk Mall, Saket, New Delhi",4.4,508,4.5,1359,https://www.zomato.com/ncr/breadtalk-saket-new-delhi,"Select Citywalk Mall, Saket, New Delhi",9.19625E+11,28.52915099,77.21952919,"Chocolate Cream Roll, Tiramisu Cheesecake, Cheese Tart, Mushroom Puff, Chocolate Croissant, Swiss Roll",Low(<600)
Baris,"Mediterranean, Turkish, Middle Eastern, Kebab, Lebanese",2000," Greater Kailash 3 (GK3), New Delhi",4.4,654,3.6,592,https://www.zomato.com/ncr/baris-greater-kailash-gk-3-new-delhi,"Building 3, Local Shopping Complex, Masjid Moth, Greater Kailash 3 (GK 3), New Delhi",9.11149E+11,28.53697406,77.23882031,"Turkish Coffee, Pide, Baklava, Lamb Shanks, Mezze Platter, Hummus",High(>1000)
Eleven Course,"North Indian, Chinese, Italian, Mexican, Lebanese, Beverages",2000," Rohini, New Delhi",4.4,828,3.9,248,https://www.zomato.com/ncr/eleven-course-rohini-new-delhi,"6th Floor, Unity One Mall, Rohini West Metro Station Rohini, New Delhi",9.19971E+11,28.69080118,77.15014178,"Tandoori Platter, Drink, Paneer Lababdar, Mojito, Dal Makhni, Mocktails",High(>1000)
Amar Jyoti,"North Indian, Mughlai, Momos, Chinese, Rolls, Beverages",600," Sarojini Nagar, New Delhi",4.4,819,3.9,3043,https://www.zomato.com/ncr/amar-jyoti-sarojini-nagar-new-delhi,"186, Sarojini Nagar Market, Sarojini Nagar, New Delhi",9.11125E+11,28.57648991,77.19664995,"Chicken Tikki Masala, Tawa Seekh, Keema Meat, Masala Paneer, Tawa Paneer, Yellow Dal Tadka",Low(<600)
Whipped,"Bakery, Desserts, Coffee, Fast Food",800," Greater Kailash 2 (GK2), New Delhi",4.4,1658,4.2,7439,https://www.zomato.com/ncr/whipped-greater-kailash-gk-2-new-delhi,"S-375, Block S, Inder Mohan Bhardwaj Marg, Greater Kailash 2 (GK 2), New Delhi",9.16366E+11,28.52979197,77.24541016,"Chocolate Truffle Royale, Oreo Crunch, New York Cheesecake, Cake in a Jar, Red Velvet Cheesecake, Cheese Cakes",Medium(600-100)
Threads Cafe,"Cafe, Fast Food, Desserts",900," Shahpur Jat, New Delhi",4.4,441,4.0,94,https://www.zomato.com/ncr/threads-cafe-shahpur-jat-new-delhi,"253, Ground Floor, Shahpur Jat, New Delhi",9.11142E+11,28.54889295,77.21146312,"Grilled Cottage Cheese Steak, Masala Tea, Cheesy Garlic Bread, Cappuccino, Chocolate Fudge, Coffees",Medium(600-100)
The Coffee Shop,"Cafe, Fast Food, Beverages",900," PVR Anupam Complex, Saket, New Delhi",4.4,760,4.3,1844,https://www.zomato.com/ncr/the-coffee-shop-saket-new-delhi,"8, PVR Anupam Complex, Community Centre, Saket, New Delhi",9.11142E+11,28.52351523,77.20720276,"Himalayan Breakfast, Spaghetti Puttanesca, English Breakfast, Hazelnut Coffee, Blueberry Shake, Frappe",Medium(600-100)
Tastebaaz,"North Indian, Chinese, Rolls",500," Rajouri Garden, New Delhi",4.4,474,4.0,8470,https://www.zomato.com/ncr/tastebaaz-1-rajouri-garden-new-delhi,"LIG DDA Market, Major Sudesh Kumar Marg, Near Cambridge School, Rajouri Garden, New Delhi",9.17304E+11,28.63923418,77.11524121,"Deluxe Thali, Drums of Heaven, Palak Paneer, Daal Makhani, Paneer Lababdar, Veg Platter",Low(<600)
Amour Bistro,"Continental, Italian, Fast Food, Raw Meats, Desserts, Beverages",2000," Chanakyapuri, New Delhi",4.3,1430,4.4,618,https://www.zomato.com/ncr/amour-bistro-chanakyapuri-new-delhi,"10/48, Malcha Marg Shopping Complex, Chanakyapuri, New Delhi",9.19811E+11,28.6016073,77.18596134,"Herb Roast Prawn, Gnocchi, Quiche, Banoffee Pie, Blueberry Cheesecake, Salmon",High(>1000)
Qla,"European, Italian, Spanish",3000," Mehrauli, New Delhi",4.3,1147,3.9,16,https://www.zomato.com/ncr/qla-mehrauli-new-delhi,"4-A, Seven Style Mile, Kalka Das Marg, Near Qutab Minar, Mehrauli, New Delhi",9.18527E+11,28.52683716,77.18593318,"Chicken Slider, Date Night, Wine, Cocktail, Tiramisu, Prawn",High(>1000)
Nagpal Di Hatti,North Indian,150," Geeta Colony, New Delhi",4.3,1330,4.3,9110,https://www.zomato.com/ncr/nagpal-di-hatti-geeta-colony-new-delhi,"131, Budhh Bazar, Veer Savarkar Market, Gandhinagar, Near Geeta Colony, New Delhi",9.19214E+11,28.658901,77.26873,"Elegantly Decorated, Economical, Casual Seating Area, Nice Crowd, Pocket Friendly, Great Recommendations",Low(<600)
Cafe Tesu,"Cafe, Mediterranean",1400," Essex Farms, Adchini, New Delhi",4.3,1213,3.9,46,https://www.zomato.com/ncr/cafe-tesu-adchini-new-delhi,"4, Essex Farms, Sri Aurobindo Marg, Vijay Mandal Enclave, Adchini, New Delhi",9.19874E+11,28.54399543,77.20144507,"Chicken Poutine, Sweet Potato Fries, Eggs Benedict, Healthy Breakfast, English Breakfast, Mocha",High(>1000)
United Coffee House,"Mughlai, Chinese, European, Continental, North Indian, Fast Food, Beverages",2500," Connaught Place, New Delhi",4.3,3582,3.7,313,https://www.zomato.com/ncr/united-coffee-house-connaught-place-new-delhi,"E-15, Connaught Place, New Delhi",9.11123E+11,28.63245282,77.22106744,"Chicken Ala Keiv, Badshahi Kofta, Lamb Kebab Platter, Lahori Meat, Kala Jaam, Cona Coffee",High(>1000)
Sidecar,"Continental, Asian",1600," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.3,318,3.9,21,https://www.zomato.com/ncr/sidecar-1-greater-kailash-gk-2-new-delhi,"M 29, 1st Floor, M Block Market, Near HDFC Bank, Greater Kailash 2 (GK 2), New Delhi",9.19999E+11,28.53313933,77.24180762,"Corn Curd, Avocado Toast, Lamb Curry, Cocktails, Drink, Dessert",High(>1000)
Cafe After Hours,"North Indian, Chinese, Continental, Beverages, Thai",1200," City Centre Mall, Sector 12, Dwarka, New Delhi",4.3,1722,4.1,4283,https://www.zomato.com/ncr/cafe-after-hours-sector-12-dwarka-new-delhi,"1st Floor, City Centre Mall, Sector 12, Dwarka, New Delhi",9.1981E+11,28.59248109,77.0415616,"Mushroom Stroganoff, Vegetable Dimsums, Soya Tikka, Butter Chicken Pizza, Sizzlers, Alfredo Pasta",High(>1000)
Fig & Maple,"Continental, Italian",2600," Greater Kailash 2 (GK2), New Delhi",4.3,731,3.9,105,https://www.zomato.com/ncr/fig-maple-greater-kailash-gk-2-new-delhi,"M 27, Greater Kailash (GK) 2, New Delhi",9.19971E+11,28.53336437,77.24181633,"Eggs Benedict, Lamb Chops, Pancakes, Nutella Waffle, Veg Sandwich, Hot Chocolate",High(>1000)
Dhaba - The Claridges,North Indian,4300," The Claridges, Aurangzeb Road, New Delhi",4.3,788,4.1,103,https://www.zomato.com/ncr/dhaba-the-claridges-dr-apj-abdul-kalam-road,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Dr APJ Abdul Kalam Road, Delhi NCR",9.11141E+11,28.600401,77.21628,"Balti Meat, Lassi, Mocktails, Dal Makhani, Butter Chicken, Paneer Tikka",High(>1000)
Ichiban,"Chinese, Thai, Japanese",1200," Pandara Road Market, New Delhi",4.3,1061,4.1,558,https://www.zomato.com/ncr/ichiban-pandara-road-delhi,"9, Pandara Road Market, New Delhi",9.19213E+11,28.60807689,77.22971488,"Hong Kong Vegetables, Hakka Chowmein, Salmon Sushi, Mongolian Chicken, Hot Pot, Jumbo Prawns",High(>1000)
Too Mikkii Tapas,"Cafe, Italian, Continental, Beverages",700," Chanakyapuri, New Delhi",4.3,1313,3.9,49,https://www.zomato.com/ncr/too-mikkii-tapas-chanakyapuri-new-delhi,"Chanakyapuri, New Delhi",9.19911E+11,28.59500632,77.17214897,"Tender Chicken Strip, Chicken Picatta, Chocolate Orange, Cake Rusk, Veggie Pasta, Butter Chicken Pizza",Medium(600-100)
Karim's,"Mughlai, North Indian, Rolls",700," Jama Masjid, New Delhi",4.3,7027,3.7,2,https://www.zomato.com/ncr/karims-jama-masjid-new-delhi,"16, Gali Kababian, Jama Masjid, New Delhi",9.11123E+11,28.64932288,77.23368991,"Chicken Jahangir, Mutton Qurma, Mutton Jahangiri, Reshmi Seekh Kebab, Badam Pasanda, Karim Roll",Medium(600-100)
Hippie Bus,"Cafe, Italian, Mexican, Chinese, North Indian, Fast Food",800," Anand Vihar, New Delhi",4.3,1320,4.0,3215,https://www.zomato.com/ncr/hippie-bus-1-anand-vihar-new-delhi,"Terrace, Sikka Galaxy Complex, Sreshtha Vihar Market, Anand Vihar, New Delhi",9.19211E+11,28.65736648,77.31720854,"Bubble Gum Shake, Salami Pizza, Momos Platter, Slush, Chicken Shawarama, Barbeque Chicken",Medium(600-100)
T.K'S Oriental Grill - Hyatt Regency,"Japanese, Thai, Sushi",4000," Hyatt Regency, Bhikaji Cama Place, New Delhi",4.3,447,3.7,25,https://www.zomato.com/ncr/tks-oriental-grill-hyatt-regency-bhikaji-cama-place-delhi,"Ring Road, Bhikaji Cama Place, New Delhi",9.11167E+11,28.56934643,77.18593284,"Thai Green Curry, Sushi, Prawns, Dessert, Soup, Chicken",High(>1000)
Kwality Dhaba,"North Indian, Chinese, Rolls, Street Food",600," Subhash Nagar, New Delhi",4.3,1313,4.2,9332,https://www.zomato.com/ncr/kwality-dhaba-subhash-nagar-new-delhi,"WZ-38, Uggarsain Market, Ashok Nagar, Near Subhash Nagar, New Delhi",9.19819E+11,28.63741978,77.10123472,"Kadhi Pakora, Paneer Methi Malai, Achari Chaap Roll, Palak Corn, Veg Pulao, Rajma Rice",Low(<600)
The Hogwarts Café,"Fast Food, Italian, Beverages",500," Rohini, New Delhi",4.3,943,3.7,14,https://www.zomato.com/ncr/the-hogwarts-café-2-rohini-new-delhi,"397/398, Pocket B5, Sector 3, Rohini, New Delhi",9.17827E+11,28.70057701,77.10672889,"Cocktail Pasta, Veg Club Sandwich, Peri Fries, Spaghetti Pasta, Veggie Burger, Peri Peri Pizza",Low(<600)
Starbucks Coffee,"Fast Food, Desserts, Beverages",600," Connaught Place, New Delhi",4.3,3428,4.3,523,https://www.zomato.com/ncr/starbucks-coffee-1-connaught-place-new-delhi,"A-1, Hamilton House, Inner Circle, Connaught Place, New Delhi",9.19873E+11,28.632184,77.217774,"Caramel Frappucino, Iced Vanilla Latte, Vanilla Frappe, Mocha Frappuccino, Java Chip Frappuccino, Caramel Macchiato",Low(<600)
Classic,"Desserts, Ice Cream, Fast Food, Sandwich, Burger",400," Karkardooma, New Delhi",4.3,800,4.4,5587,https://www.zomato.com/ncr/classic-karkardooma-new-delhi,"G-1, United Plaza, Opposite Hargobind Enclave, Karkardooma, New Delhi",9.1981E+11,28.6482257,77.30230249,"Brownie Fudge Fantasy, Eggless Waffle, Cheesy Maggi, Ice Cream Soda, Hot Choco Fudge, Sundae",Low(<600)
Pebble Street,"Italian, Mexican, Continental, North Indian, Finger Food, Beverages",1800," Community Centre, New Friends Colony, New Delhi",4.3,1370,4.1,1327,https://www.zomato.com/pebblestreetnfc,"8, Community Center, New Friends Colony, New Delhi",9.188E+11,28.57126154,77.27081772,"Mayo Pollo, Mozzarella Fritters, Sangria, Cocktails, Thin Crust Pizza, Prawns",High(>1000)
Wood Box Cafe,"Cafe, Fast Food, Italian, Chinese, Salad, Momos",800," Satyaniketan, New Delhi",4.3,2505,3.8,1516,https://www.zomato.com/ncr/wood-box-cafe-satyaniketan-new-delhi,"Shop 288, Opposite Venkateswara College, Satyaniketan, New Delhi",9.19953E+11,28.58864927,77.1689092,"Carnivore Platter, Blueberry Milkshake, Moroccan Chicken, Mango Mojito, Snicker Shake, Crispy Honey Chilli Potato",Medium(600-100)
Sandoz,"North Indian, Chinese, Mughlai",900," Rajouri Garden, New Delhi",4.3,1041,4.1,2432,https://www.zomato.com/ncr/sandoz-1-rajouri-garden-new-delhi,"C-5, Vishal Enclave, Rajouri Garden, New Delhi",9.17065E+11,28.64708231,77.11768739,"Dahi Sholey Kebab, Virgin Pina Colada, Bhatti Chicken, Tawa Chaap Masala, Mango Lassi, Virgin Mojito",Medium(600-100)
Diva - The Italian Restaurant,"Italian, Pizza, Salad, Fast Food, Beverages",2500," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.3,559,4.2,365,https://www.zomato.com/ncr/diva-the-italian-restaurant-greater-kailash-gk-2-new-delhi,"M-8A, M Block Market, Greater Kailash (GK) 2, New Delhi",9.11142E+11,28.53421916,77.24316649,"Wine Cellar, Gnocchi, Ravioli, Risotto, Tiramisu, Salads",High(>1000)
Suruchi A Veg Restaurant,"Gujarati, Rajasthani, North Indian, Street Food",1200," Karol Bagh, New Delhi",4.3,906,3.4,1792,https://www.zomato.com/ncr/suruchi-a-veg-restaurant-karol-bagh-new-delhi,"15-A/56, Ajmal Khan Road, Near Karol Bagh Metro Pillar 98 & 99, Karol Bagh, New Delhi",9.11145E+11,28.64719176,77.18853023,"Gujarati Thali, Besan Gatta, Gujarati Food, Rajasthani Thali, Dhokla, Pao Bhaji",High(>1000)
Khana Khazana Restaurant,"North Indian, Mughlai, Chinese, Bakery",800," Tughlakabad Institutional Area, New Delhi",4.3,997,4.2,999,https://www.zomato.com/ncr/khana-khazana-restaurant-tughlakabad-new-delhi,"TA 61, Tughlakabad Extention, Tughlakabad Institutional Area, New Delhi",9.19667E+11,28.52607658,77.25840814,Awesome North Indian delicacies and kebabs at a pocket friendly price,Medium(600-100)
Bagundi,"South Indian, Biryani, Andhra, Hyderabadi",800," Connaught Place, New Delhi",4.3,923,4.0,1493,https://www.zomato.com/ncr/bagundi-connaught-place-new-delhi,"M-14, Outer Circle, Opposite Fire Station, Connaught Place, New Delhi",9.11141E+11,28.63197109,77.22271666,"Gongura Chicken, Corn Fry, Andhra Fish Fry, Fry Prawns, Anda Curry, Chicken Thali",Medium(600-100)
Abongchiiz,"Continental, Chinese, North Indian, Momos, Fast Food",1100," Delhi University-GTB Nagar, New Delhi",4.3,1710,3.9,1338,https://www.zomato.com/ncr/abongchiiz-delhi-university-gtb-nagar,"9, DDA Hudson Lane, Delhi University-GTB Nagar, New Delhi
",9.11149E+11,28.69405989,77.20484845,"Jalapeno Cheese Balls, Coffee Hazelnut, Brownie Sizzler, Caramel Coffee, Momos Platter, Death by Chocolate",High(>1000)
The Beer Cafe,"North Indian, Finger Food, Fast Food",1800," Unity One Mall, Janakpuri, New Delhi",4.3,1334,3.9,63,https://www.zomato.com/ncr/the-beer-cafe-janakpuri-new-delhi,"Unit 206, 2nd Floor, Unity One Mall, Janakpuri, New Delhi",9.18929E+11,28.62880727,77.07651213,"Beer Cocktail, Corn Bhel, Beers, Virgin Mojito, Chicken Malai Tikka, French Fries",High(>1000)
Fat Jar Cafe & Market,"Fast Food, Italian, Tea, Beverages",1800," Kailash Colony, New Delhi",4.3,595,4.2,250,https://www.zomato.com/ncr/fat-jar-cafe-market-kailash-colony-new-delhi,"A 7, Kailash Colony, New Delhi",9.11142E+11,28.55409799,77.24358156,"Pesto Spaghetti, Potato Salad, Iced Latte, Pepperoni Pizza, Margarita Pizza, Cheese Sandwich",High(>1000)
Brownie Point,"Bakery, Desserts",400," East Patel Nagar, New Delhi",4.3,307,4.3,697,https://www.zomato.com/ncr/brownie-point-east-patel-nagar-new-delhi,"18/47, Ground Floor, East Patel Nagar, New Delhi",9.1114E+11,28.64582592,77.17346326,"Chocolate Fudge Brownie, Brownies, Pastries, Chocolate, Cake, Coffee",Low(<600)
Bille Di Hatti,"North Indian, Mithai",150," Kamla Nagar, New Delhi",4.3,1125,4.2,3246,https://www.zomato.com/ncr/bille-di-hatti-kamla-nagar-new-delhi,"72 D, Kamla Nagar, New Delhi",9.11146E+11,28.68162125,77.20172971,"Chole Poori, Meethi Lassi, Aloo Sabji, Samosa, Gulab Jamun",Low(<600)
Cafe Diva,"European, Italian",2500," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.3,592,4.0,1013,https://www.zomato.com/ncr/cafe-diva-greater-kailash-gk-2-new-delhi,"M - 8A, M Block Market, Greater Kailash 2 (GK 2), New Delhi",9.11142E+11,28.53421238,77.24317856,"New York Cheesecake, Ravioli, Mezze Platter, Tiramisu, Sangria, Wine",High(>1000)
Fabcafe By Fabindia,"North Indian, Sandwich, Wraps, Street Food, Desserts, Healthy Food, Beverages",1000," Vasant Kunj, New Delhi",4.3,549,4.3,2090,https://www.zomato.com/ncr/fabcafe-by-fabindia-vasant-kunj-new-delhi,"Shop 10, Local Shopping Centre, Nelson Mandela Marg, Vasant Kunj, New Delhi",9.11146E+11,28.53375,77.152694,"Kokum Drink, Masala Chai, Chicken Momo, Grilled Fish, Smoothie, Chaat",Medium(600-100)
Fingerlickerz Bombaywala,"North Indian, South Indian, Fast Food, Street Food",400," Sector 11, Dwarka, New Delhi",4.3,819,4.0,8224,https://www.zomato.com/ncr/fingerlickerz-bombaywala-sector-11-dwarka-new-delhi,"G-5, Plot 8, Ground Floor, Vikas Surya Arcade, Sector 11, Dwarka, New Delhi",9.19655E+11,28.59541227,77.04938393,"Pav Bhajis, Tawa Pulao, Pavbhaji, Amritsari Thali, Dabeli, Vada Paav",Low(<600)
Chidambaram's New Madras Hotel,"South Indian, Chinese, Beverages",500," Lodhi Colony, New Delhi",4.3,705,4.1,9813,https://www.zomato.com/ncr/chidambarams-new-madras-hotel-lodhi-colony-new-delhi,"7, Khanna Market, Lodhi Colony, New Delhi",9.11125E+11,28.58075409,77.22089946,"Raagi Dosa, Mini Vada, Tamarind Rice, Filtered Coffee, Dahi Vada, Mysore Masala Dosa",Low(<600)
Cinnabon,"Desserts, Bakery, Beverages, Sandwich",400," DLF Avenue, Saket, New Delhi",4.3,610,4.2,1124,https://www.zomato.com/ncr/cinnabon-saket-new-delhi,"GFK 4A, Ground Floor, DLF Place Mall, Saket, New Delhi",9.11141E+11,28.52771056,77.21731368,"Caramel Cinnabon, Hot Coffee, Chocolate, Rolls, Desserts",Low(<600)
New Punjabi Khana,North Indian,300," Nehru Place, New Delhi",4.3,972,4.0,2100,https://www.zomato.com/ncr/new-punjabi-khana-2-nehru-place-new-delhi,"G-7/35-36, Near Aggarwal Bhawan, Nehru Place, New Delhi",9.18527E+11,28.54916979,77.25079805,"Shahi Paneer Rice, Kadhi Pakora, Kadhi Chawal, Rajma Rice, Deluxe Thali, Rajma Chawal",Low(<600)
Puppychino Dog Friendly Cafe,"Cafe, Continental, Italian, Beverages",1000," Shahpur Jat, New Delhi",4.3,742,3.9,59,https://www.zomato.com/ncr/puppychino-dog-friendly-cafe-shahpur-jat-new-delhi,"Shop 119, 3rd Floor, Shishan Bhawan, Shahpur Jat, New Delhi",9.19643E+11,28.54931233,77.2154187,"Blt Sandwich, Caramel Shake, Lasagne, Mocha, Chocolate Shake, Nachos",Medium(600-100)
Fa Yian,Chinese,1200," Connaught Place, New Delhi",4.3,551,3.9,99,https://www.zomato.com/ncr/fa-yian-connaught-place-new-delhi,"A 25/5, Middle Circle, Connaught Place, New Delhi",9.19811E+11,28.6327827,77.21727613,"Clear Wonton Soup, Kung Pao Vegetables, Chilli Mushroom, Chicken Hakka Noodles, Pan Fried Noodles, Sweet Corn Soup",High(>1000)
Secular House Canteen,"South Indian, Chinese, North Indian, Beverages",600," JNU, New Delhi",4.3,725,3.7,1603,https://www.zomato.com/ncr/mezbaan-restaurant-jnu-new-delhi,"9/1, Secular House, Opposite JNU East Gate, JNU, New Delhi",9.11127E+11,28.54413003,77.17835862,"Mushroom Butter Masala, Paneer Tika, Afghan Chicken, Butter Paneer, Sizzlers, Chilli Potatoes",Low(<600)
Odisha Hotel,Odia,600," Sainik Farms, New Delhi",4.3,394,4.0,844,https://www.zomato.com/ncr/odisha-hotel-sainik-farms-new-delhi,"A1-A, Keher Singh Estate, Sainik Farms, New Delhi",9.17874E+11,28.52655231,77.19404619,"Dahi Baigan, Curry Crab, Masala Prawn, Mutton Platter, Mutton Thali, Chicken Pakora",Low(<600)
The Curry King,"North Indian, Chinese",550," Saket, New Delhi",4.3,568,3.9,6783,https://www.zomato.com/ncr/the-curry-king-saket-new-delhi,"2nd Floor, Mata Dhan Kaur Complex, Ignou Road, Opposite Nirmal Medical Center, Saket, New Delhi",9.19971E+11,28.51634789,77.20549774,"Chicken Masala Momo, Ra Ra Chicken, Punjabi Dal Tadka, Chicken Dhaniya Adraki, Paneer Lababadar, Mutton Masala",Low(<600)
