Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2
Riviera,"Continental, North Indian, Chinese, Mediterranean, Fast Food, Beverages",2100," Ameya Suites, Jasola, New Delhi",4.1,263,3.9,131,https://www.zomato.com/ncr/riviera-jasola-new-delhi,"FC 33, Plot 6, Ameya Suites, Jasola, New Delhi",9.11145E+11,28.54029439,77.29355682,"Stir Fried Vegetables, Pan Fried Momos, Chilli Mushroom, Veg Manchurian Gravy, Drums of Heaven, Noodle"
Mast Punjabi Chap Corner,"North Indian, Momos, Rolls",300," Rohini, New Delhi",4.1,464,3.8,3365,https://www.zomato.com/ncr/mast-punjabi-chap-corner-rohini-new-delhi,"G7/127, Pocket 6, Sector 15, Rohini, New Delhi",9.19582E+11,28.7334355,77.12663155,"Economical, Delivery Time, Good Quality Food, Best Food, Nice Food, Good Service"
Panditji (Sadar Bazar Wale),North Indian,150," Rohini, New Delhi",4.1,372,4.1,9185,https://www.zomato.com/ncr/panditji-sadar-bazar-wale-rohini-new-delhi,"D14/215, Sector 3, Rohini, New Delhi",9.11146E+11,28.70626033,77.11096007,"Chocolate Truffle Cake, Tiramisu, Hot Chocolate, Pastries, Cakes, Sandwiches"
La Seine - The Chocolate Emporium,"Bakery, Fast Food, Desserts, Beverages",500," Green Park, New Delhi",4.1,211,4.3,1353,https://www.zomato.com/ncr/la-seine-the-chocolate-emporium-green-park-new-delhi,"G 54, Main Market, Green Park, New Delhi",9.11142E+11,28.55649103,77.20258936,"Sophisticated, Live Music, Beautiful Place, Server, Theme, Great Ambiance"
New Gole Hatti,Street Food,150," West Patel Nagar, New Delhi",4.1,232,4.1,637,https://www.zomato.com/ncr/new-gole-hatti-west-patel-nagar-new-delhi,"2698/2, Main Road, Opposite Metro Pillar 208, West Patel Nagar, New Delhi",9.11126E+11,28.64805475,77.16424819,"Chicken Afghani, Drums of Heaven, Beers, Shahi Paneer, Drink, Soup"
Noodle Bowl,"Thai, Chinese, Tibetan, Japanese",800," Sector 6, Dwarka, New Delhi",4.1,360,4.0,8506,https://www.zomato.com/ncr/noodle-bowl-sector-6-dwarka-new-delhi,"Shop 9, Ground Floor, LSC, Phase 1, Sector 6, Dwarka, New Delhi",9.19541E+11,28.595159,77.065041,"Peshawari Chicken, Panneer Butter Masala, Chilli Paneer, Paneer Lababdar, Honey Chilli Potato, Tandoori Chicken"
Foreign Dhaba Express,"Mughlai, North Indian, Continental, Chinese, Thai",1500," Punjabi Bagh, New Delhi",4.1,499,3.6,95,https://www.zomato.com/ncr/foreign-dhaba-express-punjabi-bagh-new-delhi,"6, Shanti Store, Club Road Market, West Region, Punjabi Bagh, New Delhi",9.2E+11,28.66591046,77.12604113,"Potato Wedges, Bacon, Veg Burger, Chicken Burger, Pastas, Salads"
Q Bistro,"Cafe, Fast Food, Chinese, Beverages",700," Janakpuri, New Delhi",4.1,515,3.9,874,https://www.zomato.com/ncr/q-bistro-janakpuri-new-delhi,"C-6B, DDA Shop, Vikas Surya Plaza Complex, Janakpuri, New Delhi",9.17838E+11,28.61288784,77.09864572,"Drunken Chicken, Butter Garlic Prawns, Spring Roll, Dimsums, Soup, Noodles"
The Great Indian Dosa,South Indian,500," Delhi University-GTB Nagar, New Delhi",4.1,466,4.0,6766,https://www.zomato.com/ncr/the-great-indian-dosa-delhi-university-gtb-nagar-new-delhi,"2521, Hudson Lane,Third Floor,  Delhi University-GTB Nagar, New Delhi",9.11144E+11,28.6970097,77.20429122,"Banarasi Chaat, Pani Puri, Raj Kachori, Jalebi, Chole Bhature, Chilli Garlic Noodles"
Hudson Oven,"Cafe, Pizza",600," Delhi University-GTB Nagar, New Delhi",4.1,240,3.7,321,https://www.zomato.com/ncr/hudson-oven-delhi-university-gtb-nagar-new-delhi,"2524, First Floor, Hudson Lane, Delhi University - GTB Nagar, Delhi",9.11147E+11,28.69505836,77.20419064,"Thick Shakes, Mixed Sauce Pasta, Mojito, Oreo Shake, Sandwiches, Burgers"
Maestro,"Cafe, Italian, North Indian, Chinese",900," Ashok Vihar Phase 1, New Delhi",4.1,397,4.1,1163,https://www.zomato.com/ncr/maestro-ashok-vihar-new-delhi,"B-14, Deep Cinema Complex, Ashok Vihar Phase 1, New Delhi",9.19812E+11,28.69275524,77.17316419,"Handi Dal, Soya Tikka, Tandoori Chaap, Lassi, Malai Chaap, Paneer Tikka"
Munch Nation,"North Indian, Chinese, Fast Food",500," Ashok Vihar Phase 3, New Delhi",4.1,650,3.6,2270,https://www.zomato.com/ncr/munch-nation-1-ashok-vihar-phase-3-new-delhi,"Shop 5, DDA Market, Ashok Vihar Phase 3, New Delhi",9.19999E+11,28.693226,77.1895383,"Hyderabadi Chicken, Briyani, Tawa Chicken, Veg Biryani, Egg, Paneer Butter Masala"
Biryani By Moumita Biryani Pal,"Biryani, North Indian",500," Palam, New Delhi",4.1,303,3.8,4393,https://www.zomato.com/ncr/biryani-by-moumita-biryani-pal-palam-new-delhi,"H-4/7, Kali Bari Road, Bengali Colony, Mahavir Enclave, Palam, New Delhi",9.19899E+11,28.59734691,77.07692653,"Pinni, Puri Chole, Barfi, Gajar Halwa, Jalebi, Lassi"
Standard Burfee,"Mithai, Street Food",200," Karol Bagh, New Delhi",4.1,280,4.1,323,https://www.zomato.com/ncr/standard-burfee-karol-bagh-new-delhi,"2750/21, Ajmal Khan Road, Karol Bagh, New Delhi",9.11129E+11,28.65061189,77.19291028,"Highly Recommended, Hygienic, Weekend Brunch, Cute Packaging, Student Crowd, Family Crowd"
The Diet Kitchen,"Continental, Healthy Food, Salad",700," East Patel Nagar, New Delhi",4.1,368,4.0,11400,https://www.zomato.com/ncr/the-diet-kitchen-east-patel-nagar-new-delhi,"12/20, Shop 1, Opposite Hari Gokal, East Patel Nagar, New Delhi",9.11143E+11,28.64458805,77.17381395,"Chocolate Truffle, Pastas, Pizzas, Chicken Wings, Cakes, Dessert"
Slice of Italy,"Pizza, Italian",500," Meharchand Market, Lodhi Colony, New Delhi",4.1,585,4.0,8783,https://www.zomato.com/ncr/slice-of-italy-lodhi-colony-new-delhi,"Shop 147, Mehar Chand Market, Lodhi Colony, New Delhi",9.1114E+11,28.58186552,77.22696494,"Mutton Keema Naan, Onion Kulcha, Sides, Paneer Lababdar, Malai Chaap, Paneer Butter Masala"
Dayum,"Fast Food, Desserts, Beverages",400," Delhi University-GTB Nagar, New Delhi",4.1,218,4.0,151,https://www.zomato.com/ncr/dayum-delhi-university-gtb-nagar-new-delhi,"2528, Ground Floor, Hudson Lane, Delhi University-GTB Nagar, New Delhi",9.19582E+11,28.69452869,77.20416918,"Family Crowd, Outdoor Seating, Young Crowd, Student Crowd, Customizable Food, Good Wifi"
Oh Yummy,"Pizza, Pasta, Fast Food, Beverages",500," Vikaspuri, New Delhi",4.1,314,3.8,2735,https://www.zomato.com/ncr/oh-yummy-vikaspuri-new-delhi,"Shop P-4, J-Block, Vardhman Market, Outer Ring Road, Opposite Mother Dairy, Vikaspuri, New Delhi",9.19319E+11,28.63992863,77.08158184,"Chicken Shawarama, Soya Chaap Roll, Chicken Lababdar, Pancakes, Egg Curry, Wraps"
The Big Bun,"Burger, Beverages, Fast Food",300," Rohini, New Delhi",4.1,354,4.1,2538,https://www.zomato.com/ncr/the-big-bun-1-rohini-new-delhi,"35, Balaji Plaza, Sector-8, Rohini, New Delhi",9.19211E+11,28.70478586,77.12615982,"Crispy Paratha, Kathi Rolls, Paneer Roll, Paneer Lababdar, Biryani, Dal Makhani"
Pizza Xpress,"Pizza, Fast Food",500," Uttam Nagar, New Delhi",4.1,348,4.2,524,https://www.zomato.com/ncr/pizza-xpress-uttam-nagar-new-delhi,"E 3, Near Pali Factory, East Uttam Nagar, Uttam Nagar, New Delhi",9.19651E+11,28.61960542,77.06636902,"Spicy Chicken Roll, Chicken Tikka Sandwich, Red Pasta, Cheese Burger, Kit Kat Shake, Wraps"
Afghan Darbar Restaurant,"Afghan, Kebab, Beverages",600," Lajpat Nagar 2, New Delhi",4.1,455,4.3,3295,https://www.zomato.com/ncr/afghan-darbar-restaurant-lajpat-nagar-2-new-delhi,"E-96, Lajpat Nagar 2, New Delhi",9.1115E+11,28.57049597,77.24236418,"Shaami Kebab, Haleem, Changezi Chicken, Murgh Malai Tikka, Paneer Makhani, Mughlai Food"
Baker's Stop,"Bakery, Fast Food",250," Gujranwala Town, New Delhi",4.1,337,4.2,368,https://www.zomato.com/ncr/bakers-stop-gujranwala-town-new-delhi,"A-353, Near Malwa Taxi Stand Crossing, Derawal Nagar, Gujranwala Town, New Delhi",9.11144E+11,28.70035144,77.18877196,"Makhani Pasta, Cocktail, Mojito, Brownie, Drinks, Starters"
HUDBA,"Continental, Chinese, North Indian, Italian, Beverages",1700," M Block Market, Greater Kailash 1 (GK1), New Delhi",4.1,513,3.7,67,https://www.zomato.com/ncr/hudba-greater-kailash-gk-1-new-delhi,"M-10, First Floor, M Block Market, Greater Kailash 1 (GK 1), New Delhi",9.19818E+11,28.55039582,77.23493177,"Afghan Chicken, Daal Makhni, Gulab Jamun, Dal, Paneer Butter Masala, Butter Naan"
Anand Vaishno Dhaba,North Indian,300," Uttam Nagar, New Delhi",4.1,511,3.9,8230,https://www.zomato.com/ncr/anand-vaishno-dhaba-uttam-nagar-new-delhi,"WZ 53, Dayal Sar Road, Near Adarsh Model School, Uttam Nagar, New Delhi",9.19873E+11,28.61812856,77.05500048,"Smoothies, Hot Chocolate, White Sauce Pasta, Shakes, Nachos, Oreo Shake"
Pifi Pizza,"Pizza, Fast Food",600," Rohini, New Delhi",4.1,244,4.0,2719,https://www.zomato.com/ncr/pifi-pizza-rohini-new-delhi,"B2/1, Sector 18, Rohini, New Delhi",9.19872E+11,28.73634539,77.13765342,"Paneer Lababdar, Chilli Potato, Manchurian, Spring Roll"
BRYC Cafe & Restaurant,"North Indian, Chinese, Fast Food",600," Najafgarh, New Delhi",4.1,489,3.7,4649,https://www.zomato.com/ncr/bryc-cafe-restaurant-najafgarh-new-delhi,"Shop 41, Property 1471-1472, Doctors Lane, Saini Mohalla, Najafgarh, New Delhi",9.18448E+11,28.6134556,76.98558055,"Afghani Chap, Mixed Vegetables, Veg Hakka Noodles, Chilli Potatoes, Paneer Lababdar, Butter Naan"
Nazeer Foods,"North Indian, Biryani, Fast Food, Beverages",800," Pandav Nagar, New Delhi",4.1,723,3.9,10700,https://www.zomato.com/ncr/nazeer-foods-pandav-nagar-new-delhi,"C-2, 72/73, Near Underbridge, South Ganesh Nagar, Pandav Nagar, New Delhi",9.19811E+11,28.62615101,77.28583675,"Choco Truffle, Pastries, Cookies, Cakes, Soya Chaap, Coffee"
Ardor 2.1,"North Indian, Chinese, Continental, Italian, Pizza, Seafood, Desserts, Beverages",1800," Connaught Place, New Delhi",4.0,4138,4.0,196,https://www.zomato.com/ncr/ardor-2-1-connaught-place-new-delhi,"N-55/56 & 88/89, Outer Circle, Connaught Place, New Delhi",9.19812E+11,28.63012154,77.22022153,"Fruit Passion Mocktail, Veg Ceaser Salad, Chicken Tikka Pizza, Sangria, White Sauce Pasta, Hummus"
Bokan,"Finger Food, Asian, Continental, North Indian, Italian",1500," East of Kailash, New Delhi",4.0,952,3.7,34,https://www.zomato.com/ncr/bokan-east-of-kailash-new-delhi,"36, Community Centre, East of Kailash, New Delhi",9.17303E+11,28.55888961,77.24634625,Interiors And Outside Seating With Graffiti On The Walls
Over The Top - Live Barbeque Grill,"North Indian, Mughlai, Asian, Italian, Fast Food, BBQ",1400," Janakpuri, New Delhi",4.0,1011,3.7,1186,https://www.zomato.com/ncr/over-the-top-live-barbeque-grill-janakpuri-new-delhi,"B 1/633, 3rd Floor, Near Max Showroom, Janakpuri, New Delhi",9.199E+11,28.63196667,77.08454065,"Everthing is Perfect, Ambience is very Nice, Amazing Food and Experience, Weekend Brunch, Good Music, Elaborate Menu"
Miss Nora,"Asian, Japanese, Sushi, Oriental, Desserts, Beverages",1600," Rajouri Garden, New Delhi",4.0,167,4.3,770,https://www.zomato.com/ncr/miss-nora-rajouri-garden-new-delhi,"103, 104, 1st Floor, Rcube Monad Mall, Rajouri Garden, New Delhi",9.19999E+11,28.65051626,77.12185856,"Best Staff, Sanitised Service, Nice Concept, Variety of Pizza, Served Quickly, Clean and Hygienic Place"
Ambra,"Italian, Fast Food, Desserts, Panini, Beverages, Salad",2000," Greater Kailash 2 (GK2), New Delhi",4.0,114,4.3,260,https://www.zomato.com/ncr/ambra-greater-kailash-gk-2-new-delhi,"Shop 1, Narmada Shopping Complex, Alaknanda, Greater Kailash 2 (GK 2), New Delhi",9.19311E+11,28.52780512,77.24695947,"Crispy Honey Potatoes, Soya Tikka, Chicken Keema, Fish Fingers, Mocktail, Chilli Potatoes"
Sky Heart Lounge And Bar,"Bar Food, Chinese, Mughlai, North Indian, Fast Food, Desserts",1100," Punjabi Bagh, New Delhi",4.0,647,3.4,29,https://www.zomato.com/ncr/sky-heart-lounge-and-bar-punjabi-bagh-new-delhi,"Plot 9, 3rd Floor, Club Road, Punjabi Bagh, New Delhi",9.19822E+11,28.6666065,77.12290496,"Classic Hot Chocolate, Double Decker Sandwich, Banana Walnut Cake, Veg Club Sandwich, Mushroom Sandwich, Paneer Tikka Sandwich"
Jugmug Thela,"Cafe, Italian, Fast Food, Sandwich",600," Champa Gali, Saket, New Delhi",4.0,1474,4.4,138,https://www.zomato.com/ncr/jugmug-thela-saket-new-delhi,"Shed 4, Khasra 258, Lane 3, Westend Marg, Saidulajab, Near Kuldeep House, Saket, New Delhi",9.19199E+13,28.51729144,77.19979014,"Croissant, Ravioli, Lasagna, Cheesecake, Pizzas, Desserts"
Masson's,"Cafe, Bakery, Italian, Desserts, Pizza, Beverages",700," Model Town 2, New Delhi",4.0,148,4.3,630,https://www.zomato.com/ncr/massons-model-town-2-new-delhi,"B-3, 1st Floor, Model Town 2, New Delhi",9.18861E+11,28.70510493,77.19005808,"Music and Ambience, Service Time, Huge Place, Ambience was Super Cool, Rooftop, Customizable Dishes"
Pavilion 75 - WelcomHotel Dwarka,"North Indian, Continental, Italian, Desserts",1800," WelcomHotel Dwarka, Sector 10, Dwarka, New Delhi",4.0,502,4.2,151,https://www.zomato.com/ncr/pavilion-75-welcomhotel-dwarka-sector-10-dwarka-new-delhi,"Plot 3, Sector 10, Dwarka, New Delhi",+91 8068972893,28.5794481,77.0567208,"Neapolitan Style Pizza, Vietnamese Coffee, Spicy Lamb, Classic Margherita Pizza, Pepperoni Pizza, Pastas"
PLATE,"Asian, Continental, Japanese",1800," DLF Promenade Mall, Vasant Kunj, New Delhi",4.0,193,3.5,33,https://www.zomato.com/ncr/plate-vasant-kunj-new-delhi,"122-124, Ground Floor, DLF Promenade Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi",9.19899E+11,28.54275489,77.1567028,"Fair Prices, Decoration, Weekend Brunch, View, Good Music, Table"
The Backyard,"Italian, Mexican, Continental",1800," Punjabi Bagh, New Delhi",4.0,856,4.3,949,https://www.zomato.com/ncr/the-backyard-punjabi-bagh-new-delhi,"49, Ground Floor, North West Avenue, Club Road, Punjabi Bagh, New Delhi",9.19555E+11,28.66702629,77.11991865,"Nawabi Paneer, Tandoori Soya Chaap, Dosa, Momos, Fries"
Mai Bao,"Singaporean, Seafood, Chinese, Momos",1300," DLF Avenue, Saket, New Delhi",4.0,72,3.9,28,https://www.zomato.com/ncr/mai-bao-saket-new-delhi,"DLF Avenue Mall, Saket, New Delhi",9.19972E+11,28.5280631,77.21701853,"Teriyaki Chicken, Grilled Chicken Steak, Cocktail, Drinks"
Dine House,"North Indian, Chinese, Lebanese, Continental, Italian, Beverages",1000," Rohini, New Delhi",4.0,354,4.3,109,https://www.zomato.com/ncr/dine-house-rohini-new-delhi,"602 And 603, 6th Floor, Unity One Mall, Rohini, New Delhi",9.1999E+11,28.71511907,77.11642373,"Rooftop Ambience, View, Crowd, Table, Perfect Place, Service"
Chocolateria San Churro,"Cafe, Bakery, Desserts",1000," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.0,1168,4.0,1942,https://www.zomato.com/ncr/chocolateria-san-churro-greater-kailash-gk-2-new-delhi,"1, M Block Market, Greater Kailash 2, New Delhi",9146597619,28.53456997,77.2437093,"Chocolate Nutella, Bbq Pizza, Peri Fries, Green Apple Mojito, Mixed Sauce Pasta, Kit Kat Shake"
The Hogwarts Kafe,"Sandwich, Burger, Chinese, Continental, North Indian, Mughlai, Desserts, Beverages",1000," Ashok Vihar Phase 2, New Delhi",4.0,481,4.2,171,https://www.zomato.com/ncr/the-hogwarts-kafe-ashok-vihar-phase-2-new-delhi,"C 2/19, Upper Ground Floor, Ashok Vihar Phase 2, New Delhi",9.11141E+11,28.6960789,77.1716172,"Kaju Barfi, Puri Sabzi, Kaju Katli, Golgappe, Raj Kachori, Masala Dosa"
Cafe 27,"North Indian, Chinese, Fast Food",1900," Kailash Colony, New Delhi",4.0,1200,3.9,18,https://www.zomato.com/ncr/cafe-27-kailash-colony-new-delhi,"26, Level 2, Kailash Colony Market, Kailash Colony, New Delhi",9.19811E+11,28.55666183,77.25425038,"Shroom Burger, Tuna Sandwich, Classic Chicken Burger, Creamy Mushroom, Grilled Sandwich, Potato Wedges"
Bob's Den,"Cafe, Fast Food, Burger, Pizza, Tea, Beverages",800," Greater Kailash 1 (GK1), New Delhi",4.0,126,4.3,151,https://www.zomato.com/ncr/bobs-den-greater-kailash-gk-1-new-delhi,"N -18, Ground Floor, N Block Market, Greater Kailash 1 (GK 1), New Delhi",9.1721E+11,28.55645216,77.23290302,"Ambience is Cool, Sanitised Service, Cooperative Staff, Comforting Atmosphere, Fantastic Decoration, Clean and Hygienic Place"
The Crypto Door,"Cafe, Sandwich, Italian, Continental, Beverages, Burger",700," Vijay Nagar, New Delhi",4.0,83,3.7,69,https://www.zomato.com/ncr/the-crypto-door-vijay-nagar-new-delhi,"H-8B, Ground Floor, Vijay Nagar, New Delhi",9.17043E+11,28.693203,77.204852,"Pasta Sandwich, Brownie Waffle, Shakes, Momos, Pizza"
Rabbit Lee Cafe,"Fast Food, Desserts, Beverages",500," Krishna Nagar, New Delhi",4.0,115,4.1,347,https://www.zomato.com/ncr/rabbit-lee-cafe-krishna-nagar-new-delhi,"C-19, Main Road, Mandir Marg, Near SBI ATM, Krishna Nagar, New Delhi",9.19718E+11,28.66125022,77.28678256,"Play Area, Bookshelf, Quiet, Cashless Payments, Beautiful Cafe, Economical Price"
CUE,"North Indian, Chinese, Continental, Beverages",1400," Rohini, New Delhi",4.0,237,3.9,284,https://www.zomato.com/ncr/cue-rohini-new-delhi,"131, 1st Floor, Mangalam Paradise Mall, Sector 3, Rohini, New Delhi",9.17678E+11,28.69797786,77.11467929,"Good and Nice to Enjoy, Decoration, Cleanliness, Great Value, Management, Weekend Brunch"
Brothers' Bakery,"Bakery, Fast Food, Chinese, Pizza, Momos, Desserts, Beverages",400," Tilak Nagar, New Delhi",4.0,414,4.0,8646,https://www.zomato.com/ncr/brothers-bakery-tilak-nagar-new-delhi,"A-31, Khyala Road, Vishnu Garden, Near Tilak Nagar, New Delhi",9.18378E+11,28.64854111,77.10335568,"Fish Finger, Chicken Steak, Peri Peri Sauce, Ravioli, Sizzlers, Chocolate Mousse"
Vega Pure Vegetarian - Hotel Alka Classic,"North Indian, Mughlai, Fast Food, Desserts, Beverages",1600," Hotel Alka Classic, Connaught Place, New Delhi",4.0,435,3.9,46,https://www.zomato.com/ncr/vega-pure-vegetarian-hotel-alka-classic-connaught-place-new-delhi,"P-16/90, Outer Circle, Connaught Place, New Delhi",9.19812E+11,28.63248313,77.21636586,"Ginger Tea, Kit Kat Shake, Mocha, Chai, Cappuccino, Hot Chocolate"
Cafe Coffee Bar,"Continental, Italian, Fast Food, North Indian, Beverages, Coffee",800," City Centre Mall, Sector 12, Dwarka, New Delhi",4.0,538,4.0,349,https://www.zomato.com/ncr/cafe-coffee-bar-sector-12-dwarka-new-delhi,"Shop 116-118, 1st Floor, City Centre Mall, Sector 12, Dwarka, New Delhi",011 66104034,28.59228032,77.04130378,"Chilli Corn, Shanghai Chicken, Chilly Chaap, Wheat Momo, Chicken Momo, Spring Roll"
Suroor Reloaded,"Continental, North Indian, Chinese, Finger Food, Fast Food",1300," Rajouri Garden, New Delhi",4.0,927,3.5,92,https://www.zomato.com/ncr/suroor-reloaded-rajouri-garden-new-delhi,"J 198, 2nd Floor, Rajouri Garden, New Delhi",9.19899E+11,28.64657151,77.11773533,"Mutton Barra, Tawa Chicken, Veg Manchurian, Butter Chicken, Dal Makhani, Paneer Tikka"
Khalsa Parivar Restaurant,"North Indian, Chinese, Mughlai",600," Mayapuri Phase 2, New Delhi",4.0,393,3.9,6587,https://www.zomato.com/ncr/khalsa-parivar-restaurant-mayapuri-phase-2-new-delhi,"12, Facility Center, Opposite CNG Station, Mayapuri Phase 2, New Delhi",9.11128E+11,28.61802407,77.11329393,"Buffet, Panneer Butter Masala, Desserts, Breads, Dal Makhni, Starters"
Tenali - The Andhra Kitchen,"Andhra, South Indian",600," Green Park, New Delhi",4.0,205,3.8,317,https://www.zomato.com/ncr/tenali-the-andhra-kitchen-green-park-new-delhi,"Shop 31, 2nd Floor, Main Market, Green Park, New Delhi",9.11145E+11,28.55635851,77.20222123,"Variety of Beer, Breweed Beer, Extensive Mocktail Menu, Kid Friendly, Live Sports Screening, Vintage Decor"
Rom's Pizza,"Pizza, Fast Food",400," Shakarpur, New Delhi",4.0,396,3.9,9855,https://www.zomato.com/ncr/roms-pizza-shakarpur-new-delhi,"U-112-B, Ground Floor, Upadhyay Block, Shakarpur, New Delhi",9.11141E+11,28.63046585,77.27763489,"Salted Caramel Cheesecake, Red Velvet Cheesecake, New York Cheesecake, Blueberry Cheese Cake, Hot Chocolate, Pastries"
Cheesecake & Co.,"Desserts, Bakery, Fast Food, Beverages",500," Anand Vihar, New Delhi",4.0,180,4.3,1998,https://www.zomato.com/ncr/cheesecake-co-anand-vihar-new-delhi,"B-8, Ground Floor, Surajmal Vihar, Anand Vihar, New Delhi",9.19555E+11,28.660236,77.304237,"Hong Kong Chicken, Wonton Soup, Chilly Garlic Noodles, Sweet Corn Soup, Manchow Soup, Soups"
Fujiya,"Chinese, Japanese, Seafood, Fast Food, Momos",1500," Chanakyapuri, New Delhi",4.0,1127,3.8,309,https://www.zomato.com/ncr/fujiya-chanakyapuri-new-delhi,"12/48, Malcha Marg Market, Chanakyapuri, New Delhi",9.11127E+11,28.601095,77.186217,"Honey Chilli Potatoes, Butter Chicken, Dal Makhani, Biryani"
Moti Mahal Delux,"North Indian, Seafood",1800," Greater Kailash 2 (GK2), New Delhi",4.0,265,4.1,824,https://www.zomato.com/ncr/moti-mahal-delux-greater-kailash-gk-2-new-delhi,"M-20, Ground Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",9.17304E+11,28.53366304,77.24225789,Exclusively available at Handi Chhadeyan Di at Just 99/-
Handi Chhadeyan Di,"North Indian, Mughlai, Chinese, Rolls",500," Connaught Place, New Delhi",4.0,319,3.5,1397,https://www.zomato.com/ncr/handi-chhadeyan-di-connaught-place-new-delhi,"59, Municipal Market, Outer Circle, Connaught Place, New Delhi",9.11123E+11,28.63503918,77.22181376,"Reasonable Prices, Mouth Watering Food, Prompt Service, Polite Staff, Worth the Money, Experience"
Punjabi Rasoi,"North Indian, South Indian, Chinese",800," Rohini, New Delhi",4.0,666,4.1,338,https://www.zomato.com/ncr/punjabi-rasoi-1-rohini-new-delhi,"D 12/188, Opposite Metro Pillar 408, Rohini, New Delhi",9.11127E+11,28.71089063,77.12113705,"Staff Communication, Excellent Food and Service, Gastronomical Experience, Comfortable Seating Area, Good for Large Groups, Packed on Weekends"
High On Desserts,"Desserts, Coffee, Beverages, Fast Food",150," Rajinder Nagar, New Delhi",4.0,109,4.3,1314,https://www.zomato.com/ncr/high-on-desserts-rajinder-nagar-new-delhi,"1/122, Shankar Road, Rajinder Nagar, New Delhi",9.18368E+11,28.63581957,77.18514327,"Great Recommendations, Tasty, Hygiene, Seating, Good Service, Good Place"
Dilli 19,"North Indian, Mughlai, Chinese",600," Kalkaji, New Delhi",4.0,541,4.0,10400,https://www.zomato.com/ncr/dilli-19-kalkaji-new-delhi,"A-109, Double Storey, Kalkaji, New Delhi",9.11141E+11,28.54378544,77.25100089,"Chana Daal, Chocolate Lava, Choco Lava Cake, Buffet, Pita Bread, Lamb"
Brewin Cafe,"Cafe, Fast Food, Beverages",350," Mayur Vihar Phase 1, New Delhi",4.0,99,3.9,58,https://www.zomato.com/ncr/brewin-cafe-mayur-vihar-new-delhi,"40A, P Block, Mayur Vihar Phase 1, New Delhi",9.17011E+11,28.608032,77.29224,"Wow Place, Service is Great, Excellent Location, Fantastic Decoration, Clean and Hygienic Place, Comforting Atmosphere"
Pizza Union,"Pizza, Fast Food",600," Sector 10, Dwarka, New Delhi",4.0,177,3.4,431,https://www.zomato.com/ncr/pizza-union-sector-10-dwarka-new-delhi,"Plot 3, Lower Ground Floor, Pinnacle Mall, Sector 10, Dwarka, New Delhi",9.11142E+11,28.57942418,77.05585375,"Hyderabadi Mutton Dum Biryani, Deluxe Veg Thali, Keema Kaleji, Oreo Shake, Cheesecake, Soya Chaap"
Dwarka Restaurant,"North Indian, Chinese, Mughlai, Pasta",600," Sector 5, Dwarka, New Delhi",4.0,460,4.0,4454,https://www.zomato.com/ncr/dwarka-restaurant-sector-5-dwarka-new-delhi,"F-1, Plot 10, 1st Floor, Manish Link Road Plaza, Sector 5, Dwarka, New Delhi",9.19599E+11,28.59547,77.052385,"Thai Green Curry, Chicken Momo, Drums of Heaven, Dumplings, Momos"
Rooh Burger Cafe,"Burger, Fast Food, Beverages, Wraps",350," Connaught Place, New Delhi",4.0,816,4.0,7097,https://www.zomato.com/ncr/rooh-burger-cafe-1-connaught-place-new-delhi,"Shop 22, A Block, Connaught Place, New Delhi",9.1114E+11,28.63366788,77.21788399,"Authentic Hyderabadi Biryani, Haleem, Mutton Biriyani, Chicken 65, Raita, Kabab"
Quick Brown Fox Coffee Roasters,"Cafe, Italian, Desserts, Beverages",1200," Chhatarpur, New Delhi",4.0,195,3.9,59,https://www.zomato.com/ncr/quick-brown-fox-coffee-roasters-chhatarpur-new-delhi,"23A, Dhan Mill Compound, 100 Feet Road, Chhatarpur, New Delhi",9.19999E+11,28.50433156,77.18499172,"Excellent and Fast Service, Service is Great, Very Affordable, Variety of Pizza, Outdoor Seating, Family Crowd"
Delhi Chinese Fast Food,"Chinese, Fast Food",300," Laxmi Nagar, New Delhi",4.0,267,3.1,333,https://www.zomato.com/ncr/delhi-chinese-fast-food-laxmi-nagar-new-delhi,"75, Plot J74, Ground Floor, J Extention, Laxmi Nagar, New Delhi",9.19212E+11,28.63884194,77.27439344,"Ice Cream Sundae, Lemon Fish, Buffet, Virgin Mojito, Mix Veg, Gulab Jamun"
Pulse,"North Indian, Chinese",1500," Rajouri Garden, New Delhi",4.0,351,3.9,25,https://www.zomato.com/ncr/pulse-rajouri-garden-new-delhi,"A-5, Vishal Enclave, Main Najafgarh Road, Rajouri Garden, New Delhi",9.19891E+11,28.64768078,77.11934533,"Lalla Mussa Dal, Sweet Corn Soup, Papad, Soups, Mojito, Mocktails"
Sura Vie,"North Indian, Chinese, Italian, Thai",1800," Punjabi Bagh, New Delhi",4.0,792,4.0,1308,https://www.zomato.com/ncr/sura-vie-punjabi-bagh-new-delhi,"2/85, 1st Floor, Club Road, Near State Bank of India, Punjabi Bagh, New Delhi",9.19811E+11,28.66633644,77.12395102,"Peshawari Tikka, Afghan Chicken, Tawa Chicken, Shahi Paneer, Butter Chicken"
